latitude,longitude,data_pas,satelite,pais,estado,municipio,bioma,numero_dias_sem_chuva,precipitacao,risco_fogo,id_area_industrial,frp
3.72729,-60.14123,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,3.2
4.2614,-60.16333,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,7.0,0.0,1.0,0,6.1
3.72421,-60.13622,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,3.9
3.72048,-60.13567,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,3.0
4.25424,-60.10674,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,11.2
3.69772,-60.3175,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,4.6
3.69752,-60.47221,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,4.6
3.69708,-60.32186,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,4.6
3.68923,-61.23493,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,AMAJARI,Amazônia,7.0,0.0,1.0,0,3.5
3.64874,-60.44873,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazônia,7.0,0.0,1.0,0,6.3
3.64421,-60.47873,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazônia,7.0,0.0,1.0,0,5.3
3.61818,-60.17237,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,6.8
3.58122,-60.24368,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,21.2
3.57954,-60.23988,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,15.9
4.25356,-60.10791,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,12.0
3.57888,-60.24426,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,15.9
3.57752,-60.24314,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,21.2
3.57181,-60.08924,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,1.5
3.56406,-60.11551,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,2.9
3.56233,-60.10157,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,5.2
3.55793,-60.1055,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,5.2
3.33531,-60.7223,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,10.0,0.0,1.0,0,2.8
3.33193,-61.06163,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,7.0,0.0,1.0,0,8.1
3.21352,-60.76377,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.4
3.18637,-60.54021,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,8.0,0.0,0.99,0,3.2
3.14014,-61.37767,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,5.0,0.0,0.96,0,7.3
3.13902,-61.40892,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,6.0,0.0,1.0,0,6.3
4.24358,-60.0975,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,7.7
3.13148,-61.41175,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,6.0,0.0,1.0,0,6.4
3.13091,-61.41558,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,6.0,0.0,1.0,0,6.4
4.1831,-60.42462,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,67.5
3.08676,-60.86246,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,8.0,0.0,1.0,0,2.7
3.082,-60.87003,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.0
4.10956,-60.33328,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,4.0
3.0814,-60.87407,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,11.5
2.9997,-61.61401,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,7.0,0.0,0.85,0,7.9
4.10876,-60.5201,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazônia,7.0,0.0,1.0,0,13.0
2.99914,-61.61777,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,7.0,0.0,0.84,0,15.9
2.93016,-60.43136,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BONFIM,Amazônia,7.0,0.0,0.94,0,10.7
4.10813,-60.52442,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazônia,7.0,0.0,1.0,0,14.4
2.91197,-60.99326,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,8.0,0.0,1.0,0,6.5
2.90843,-60.99274,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,8.0,0.0,1.0,0,2.4
4.06741,-60.26986,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,8.9
2.86677,-60.7856,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazônia,10.0,0.0,1.0,0,4.1
4.06369,-60.26932,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,5.3
2.69826,-60.48408,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CANTÁ,Amazônia,10.0,0.0,1.0,0,4.8
4.06302,-60.27382,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,5.3
3.8115,-60.18993,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,3.8
3.80951,-60.18856,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,4.5
3.80472,-60.18439,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,6.0,0.0,1.0,0,1.2
3.80086,-60.08323,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazônia,7.0,0.0,1.0,0,13.0
1.42527,-60.80434,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,2.0,0.0,0.43,0,4.6
1.42467,-60.80825,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,2.0,0.0,0.42,0,4.6
0.82985,-60.58409,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,3.0,0.0,0.09,0,6.7
-6.41123,-62.85084,2024-01-02 17:36:00,NOAA-20,Brasil,AMAZONAS,TAPAUÁ,Amazônia,0.0,12.56,0.0,0,4.1
0.97122,-62.71548,2024-01-02 17:38:00,NOAA-20,Brasil,AMAZONAS,BARCELOS,Amazônia,3.0,0.0,0.11,0,8.9
-3.64179,-64.50476,2024-01-02 17:36:00,NOAA-20,Brasil,AMAZONAS,TEFÉ,Amazônia,0.0,0.3,0.0,0,4.1
0.56626,-67.80782,2024-01-02 17:38:00,NOAA-20,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0.0,6.03,0.0,0,4.5
-6.58224,-69.80044,2024-01-02 17:36:00,NOAA-20,Brasil,AMAZONAS,EIRUNEPÉ,Amazônia,2.0,21.63,-999.0,0,2.5
1.25654,-68.73886,2024-01-02 17:38:00,NOAA-20,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0.0,2.65,0.0,0,6.8
1.25242,-68.73823,2024-01-02 17:38:00,NOAA-20,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,0.0,2.7,0.0,0,6.8
-6.59864,-69.88088,2024-01-02 17:36:00,NOAA-20,Brasil,AMAZONAS,EIRUNEPÉ,Amazônia,1.0,28.0,0.0,0,2.8
-7.53834,-69.95875,2024-01-02 18:25:00,NPP-375,Brasil,AMAZONAS,ENVIRA,Amazônia,0.0,43.89,0.0,0,5.6
-7.53757,-69.95406,2024-01-02 18:25:00,NPP-375,Brasil,AMAZONAS,ENVIRA,Amazônia,0.0,43.4,0.0,0,5.6
-4.295,-69.51469,2024-01-02 18:25:00,NPP-375,Brasil,AMAZONAS,SÃO PAULO DE OLIVENÇA,Amazônia,0.0,12.65,0.0,0,7.9
-4.29088,-69.51531,2024-01-02 18:25:00,NPP-375,Brasil,AMAZONAS,SÃO PAULO DE OLIVENÇA,Amazônia,0.0,12.6,0.0,0,6.4
-2.75829,-66.74973,2024-01-02 18:28:00,NPP-375,Brasil,AMAZONAS,JUTAÍ,Amazônia,0.0,0.0,0.0,0,4.3
-10.34053,-67.4468,2024-01-02 18:25:00,NPP-375,Brasil,ACRE,PLÁCIDO DE CASTRO,Amazônia,0.0,16.1,0.01,0,1.5
3.4205,-60.9342,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,3.7
2.68432,-60.50337,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CANTÁ,Amazônia,10.0,0.0,0.96,0,5.9
2.68221,-60.46095,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CANTÁ,Amazônia,10.0,0.0,1.0,0,3.4
2.68217,-61.17209,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,MUCAJAÍ,Amazônia,7.0,0.0,0.66,0,3.9
2.58669,-60.70378,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CANTÁ,Amazônia,7.0,0.0,0.85,0,3.9
2.39493,-61.37716,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,MUCAJAÍ,Amazônia,8.0,0.0,0.56,0,7.4
1.99992,-61.41793,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.57,0,3.1
1.92911,-61.14005,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,0.82,0,4.6
1.9275,-61.13965,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,0.88,0,4.3
1.88177,-61.32338,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.69,0,6.4
1.84593,-60.41035,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CANTÁ,Amazônia,7.0,0.0,0.59,0,2.8
1.78993,-61.14301,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,4.0,0.0,-999.0,0,4.6
1.77949,-61.11801,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,1.0,0,13.6
1.77891,-61.12183,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,1.0,0,13.6
1.77543,-61.12132,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,1.0,0,49.6
1.77253,-61.11699,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,0.89,0,49.6
1.73401,-60.38525,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.5,0,3.8
1.72969,-60.65823,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,2.0,0.0,0.63,0,9.9
1.71233,-61.15029,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,1.0,0,4.2
1.71063,-61.15081,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,1.0,0,9.5
1.70886,-61.14978,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,0.7,0,4.2
1.70828,-61.1536,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,0.51,0,7.5
1.54981,-60.65277,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,2.0,0.0,0.59,0,4.0
1.52133,-60.98901,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,0.79,0,5.1
1.51999,-60.98871,2024-01-02 17:38:00,NOAA-20,Brasil,RORAIMA,CARACARAÍ,Amazônia,2.0,0.0,0.72,0,2.4
-11.30165,-39.33446,2024-01-04 16:49:00,AQUA_M-T,Brasil,BAHIA,SANTALUZ,Caatinga,0.0,0.0,0.94,0,15.4
-11.10024,-40.32595,2024-01-04 16:49:00,AQUA_M-T,Brasil,BAHIA,CAÉM,Caatinga,0.0,2.06,0.63,0,26.9
-10.83265,-37.96009,2024-01-04 16:49:00,AQUA_M-T,Brasil,SERGIPE,SIMÃO DIAS,Caatinga,0.0,0.0,0.98,0,18.5
-10.74065,-37.01249,2024-01-04 16:49:00,AQUA_M-T,Brasil,SERGIPE,SANTO AMARO DAS BROTAS,Mata Atlântica,-999.0,0.0,1.0,0,14.5
-10.52015,-36.72354,2024-01-04 16:49:00,AQUA_M-T,Brasil,SERGIPE,PACATUBA,Mata Atlântica,-999.0,0.0,1.0,0,119.7
-10.51785,-36.70947,2024-01-04 16:49:00,AQUA_M-T,Brasil,SERGIPE,PACATUBA,Mata Atlântica,-999.0,0.0,1.0,0,42.4
-10.51771,-36.71516,2024-01-04 16:49:00,AQUA_M-T,Brasil,SERGIPE,PACATUBA,Mata Atlântica,-999.0,0.0,1.0,0,68.6
-10.21628,-37.12393,2024-01-04 16:49:00,AQUA_M-T,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,13.0,0.0,1.0,0,70.8
-10.21379,-37.12995,2024-01-04 16:49:00,AQUA_M-T,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,13.0,0.0,1.0,0,35.5
-7.1953,-46.33921,2024-01-04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,4.0,6.11,0.01,0,10.8
-4.2344,-45.03683,2024-01-04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,BACABAL,Amazônia,0.0,19.28,0.0,0,9.5
-3.84279,-48.1195,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,DOM ELISEU,Amazônia,0.0,2.05,0.29,0,16.7
-3.72938,-47.23227,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,ULIANÓPOLIS,Amazônia,0.0,0.88,0.14,0,18.3
-3.68179,-50.68746,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,1.0,0.3,0.15,0,42.8
-3.48814,-48.47049,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,PARAGOMINAS,Amazônia,0.0,1.84,0.01,0,14.8
-3.42474,-50.1218,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2.0,0.1,0.0,0,24.0
-3.28703,-50.90248,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2.0,1.05,0.01,0,37.5
-3.28654,-50.90932,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2.0,1.18,0.01,0,21.5
-3.28336,-50.87566,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2.0,0.76,0.02,0,28.2
-3.28266,-50.88252,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2.0,0.83,0.01,0,45.5
-3.16733,-48.141,2024-01-04 16:52:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,0.0,13.05,0.0,0,24.6
-3.0909,-45.03462,2024-01-04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,MATINHA,Amazônia,-999.0,15.81,0.0,0,12.4
-3.08948,-45.02458,2024-01-04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,MATINHA,Amazônia,-999.0,15.54,0.0,0,17.4
-3.08551,-45.03068,2024-01-04 16:52:00,AQUA_M-T,Brasil,MARANHÃO,MATINHA,Amazônia,-999.0,15.91,0.0,0,28.2
-1.91093,-44.68694,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,PORTO RICO DO MARANHÃO,Amazônia,-999.0,0.2,0.0,0,8.7
-1.88924,-44.79685,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CURURUPU,Amazônia,-999.0,0.1,0.0,0,11.1
-1.88787,-44.7873,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CURURUPU,Amazônia,-999.0,0.1,0.0,0,17.6
-1.87036,-45.37809,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,0.0,0.28,0.06,0,8.8
-1.68109,-45.91322,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,AMAPÁ DO MARANHÃO,Amazônia,2.0,1.48,0.31,0,9.5
-1.63219,-45.77877,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,0.0,0.6,0.1,0,6.8
-1.62686,-45.97172,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,AMAPÁ DO MARANHÃO,Amazônia,1.0,1.12,0.25,0,25.0
-1.37393,-46.05922,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,0.0,0.59,0.04,0,20.3
-1.37234,-46.04835,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,-999.0,0.5,0.34,0,23.0
-1.36413,-46.06062,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,0.0,0.61,0.02,0,37.7
-1.36255,-46.04975,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,-999.0,0.5,0.3,0,13.7
-1.35576,-53.74744,2024-01-04 16:54:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,3.0,0.58,0.75,0,47.4
-1.34457,-45.79095,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,GODOFREDO VIANA,Amazônia,-999.0,0.41,0.12,0,84.9
-1.34303,-45.78045,2024-01-04 16:54:00,AQUA_M-T,Brasil,MARANHÃO,GODOFREDO VIANA,Amazônia,-999.0,0.4,0.04,0,46.9
-10.20508,-36.38479,2024-01-04 16:07:00,NPP-375,Brasil,ALAGOAS,PENEDO,Mata Atlântica,-999.0,0.0,1.0,0,18.7
-10.13772,-36.25278,2024-01-04 16:07:00,NPP-375,Brasil,ALAGOAS,CORURIPE,Mata Atlântica,-999.0,0.0,1.0,0,2.5
-10.55466,-37.48117,2024-01-04 16:07:00,NPP-375,Brasil,SERGIPE,RIBEIRÓPOLIS,Mata Atlântica,7.0,0.0,1.0,0,5.8
-10.51914,-36.71886,2024-01-04 16:07:00,NPP-375,Brasil,SERGIPE,PACATUBA,Mata Atlântica,-999.0,0.0,1.0,0,3.7
-10.51572,-36.71942,2024-01-04 16:07:00,NPP-375,Brasil,SERGIPE,PACATUBA,Mata Atlântica,-999.0,0.0,1.0,0,11.8
-10.26041,-36.71441,2024-01-04 16:07:00,NPP-375,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,13.0,0.0,-999.0,0,5.1
-10.25982,-36.71067,2024-01-04 16:07:00,NPP-375,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,13.0,0.0,1.0,0,7.0
-10.25639,-36.71124,2024-01-04 16:07:00,NPP-375,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,13.0,0.0,1.0,0,7.0
-10.25355,-36.71555,2024-01-04 16:07:00,NPP-375,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,13.0,0.0,-999.0,0,2.8
-15.36279,-39.64639,2024-01-04 16:05:00,NPP-375,Brasil,BAHIA,PAU BRASIL,Mata Atlântica,2.0,14.24,0.01,0,4.3
-15.17656,-40.56177,2024-01-04 16:05:00,NPP-375,Brasil,BAHIA,ITAMBÉ,Mata Atlântica,9.0,3.43,1.0,0,7.0
-16.78263,-40.20393,2024-01-04 16:05:00,NPP-375,Brasil,BAHIA,JUCURUÇU,Mata Atlântica,0.0,18.23,0.0,0,8.1
-11.02884,-40.2873,2024-01-04 16:07:00,NPP-375,Brasil,BAHIA,CALDEIRÃO GRANDE,Caatinga,0.0,0.0,0.91,0,3.5
-12.04115,-40.56773,2024-01-04 16:07:00,NPP-375,Brasil,BAHIA,MUNDO NOVO,Caatinga,2.0,17.3,0.01,0,18.7
-13.55005,-40.71745,2024-01-04 16:05:00,NPP-375,Brasil,BAHIA,IRAMAIA,Caatinga,1.0,4.01,0.95,0,3.9
-14.61615,-41.15397,2024-01-04 16:05:00,NPP-375,Brasil,BAHIA,ANAGÉ,Caatinga,7.0,10.25,0.25,0,6.8
-14.61397,-41.15289,2024-01-04 16:05:00,NPP-375,Brasil,BAHIA,ANAGÉ,Caatinga,7.0,10.32,0.26,0,6.2
-15.39779,-41.57316,2024-01-04 16:05:00,NPP-375,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlântica,0.0,9.85,0.0,0,7.8
-13.54166,-44.3315,2024-01-04 16:07:00,NPP-375,Brasil,BAHIA,JABORANDI,Cerrado,5.0,29.03,0.0,0,4.8
-13.54111,-44.32707,2024-01-04 16:07:00,NPP-375,Brasil,BAHIA,JABORANDI,Cerrado,5.0,29.15,0.0,0,5.3
-9.9735,-38.34027,2024-01-04 15:16:00,NOAA-20,Brasil,BAHIA,JEREMOABO,Caatinga,3.0,3.84,0.97,0,5.8
-9.97289,-38.33502,2024-01-04 15:16:00,NOAA-20,Brasil,BAHIA,JEREMOABO,Caatinga,3.0,3.77,1.0,0,5.8
-9.82467,-36.93866,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,TRAIPU,Caatinga,0.0,0.0,1.0,0,12.1
-9.76094,-36.14268,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,SÃO MIGUEL DOS CAMPOS,Mata Atlântica,13.0,0.0,0.98,0,4.3
-9.73081,-36.84248,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,GIRAU DO PONCIANO,Caatinga,1.0,0.0,1.0,0,16.9
-4.50207,-38.4622,2024-01-04 15:16:00,NOAA-20,Brasil,CEARÁ,OCARA,Caatinga,2.0,0.0,0.33,0,5.0
-9.72484,-36.84314,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,GIRAU DO PONCIANO,Caatinga,0.0,0.0,1.0,0,16.9
-9.72426,-36.83851,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,GIRAU DO PONCIANO,Caatinga,1.0,0.0,1.0,0,20.5
-9.45825,-36.21121,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,PINDOBA,Mata Atlântica,2.0,0.0,1.0,0,3.1
-9.38837,-35.90688,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,MURICI,Mata Atlântica,13.0,0.0,1.0,0,6.1
-9.37112,-36.94847,2024-01-04 15:16:00,NOAA-20,Brasil,PERNAMBUCO,IATI,Caatinga,0.0,0.0,0.93,0,7.5
-9.34495,-36.10813,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,CAPELA,Mata Atlântica,13.0,0.0,1.0,0,3.4
-9.34261,-36.11174,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,CAPELA,Mata Atlântica,13.0,0.0,0.96,0,3.5
-9.34214,-36.10807,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,CAPELA,Mata Atlântica,13.0,0.0,0.99,0,6.2
-9.3393,-36.10898,2024-01-04 15:16:00,NOAA-20,Brasil,ALAGOAS,CAPELA,Mata Atlântica,13.0,0.0,0.99,0,3.4
-7.71115,-37.79819,2024-01-04 15:16:00,NOAA-20,Brasil,PERNAMBUCO,QUIXABA,Caatinga,3.0,0.0,0.38,0,11.8
-7.59712,-34.90233,2024-01-04 15:16:00,NOAA-20,Brasil,PERNAMBUCO,GOIANA,Mata Atlântica,-999.0,0.0,0.69,0,2.9
-7.58006,-37.74833,2024-01-04 15:16:00,NOAA-20,Brasil,PARAÍBA,JURU,Caatinga,2.0,0.0,0.62,0,41.8
-6.98128,-37.99174,2024-01-04 15:16:00,NOAA-20,Brasil,PARAÍBA,COREMAS,Caatinga,3.0,0.0,0.12,0,9.2
-6.87898,-36.99234,2024-01-04 15:16:00,NOAA-20,Brasil,PARAÍBA,SANTA LUZIA,Caatinga,2.0,0.0,0.03,0,4.3
-6.84488,-37.80974,2024-01-04 15:16:00,NOAA-20,Brasil,PARAÍBA,POMBAL,Caatinga,3.0,0.0,0.35,0,5.0
-6.68959,-38.44104,2024-01-04 15:16:00,NOAA-20,Brasil,PARAÍBA,SÃO JOÃO DO RIO DO PEIXE,Caatinga,3.0,0.0,0.19,0,4.6
-6.51477,-36.75148,2024-01-04 15:16:00,NOAA-20,Brasil,RIO GRANDE DO NORTE,ACARI,Caatinga,3.0,0.0,0.21,0,10.2
-6.51424,-36.74756,2024-01-04 15:16:00,NOAA-20,Brasil,RIO GRANDE DO NORTE,ACARI,Caatinga,3.0,0.0,0.17,0,8.0
-6.47097,-37.73067,2024-01-04 15:16:00,NOAA-20,Brasil,PARAÍBA,RIACHO DOS CAVALOS,Caatinga,3.0,0.0,0.01,0,6.1
-6.46655,-37.72925,2024-01-04 15:16:00,NOAA-20,Brasil,PARAÍBA,RIACHO DOS CAVALOS,Caatinga,3.0,0.0,0.01,0,6.0
-6.43832,-37.36155,2024-01-04 15:16:00,NOAA-20,Brasil,RIO GRANDE DO NORTE,JARDIM DE PIRANHAS,Caatinga,3.0,0.0,0.06,0,2.5
